,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor
,acc_x,acc_x,acc_y,acc_y,acc_z,acc_z,gyr_x,gyr_x,gyr_y,gyr_y,gyr_z,gyr_z
1689,-8.44162632,-17.76607975,-1.414122508,3.047580956,4.091491699,3.443932167,-8.618942663,-13.44873201,82.83531319,-256.0438651,-0.96480609,137.6535943
1690,-8.448472627,-19.14996442,-1.426171737,1.401349567,4.068003644,1.256063015,-7.995200377,-12.74560921,81.16496276,-253.5544123,-0.72726998,156.3248044
1691,-8.379685871,-20.00671343,-1.418209566,-0.01218235,4.125050287,-1.299429151,-7.13202878,-12.66653684,79.91512564,-243.8332741,-0.608334987,167.6263767
1692,-8.279087837,-20.74506861,-1.44339293,-1.535931759,4.137985666,-3.989793667,-6.770467884,-14.33840119,80.75398601,-225.6197963,-0.662960267,172.4558511
1693,-8.278717831,-22.19841754,-1.457750782,-3.493064149,4.112234095,-6.8496021,-6.725678526,-16.00519447,83.68220693,-200.1797045,-0.829254787,170.3371974
1694,-8.242478525,-23.97046905,-1.476477439,-5.883276923,4.091568377,-10.18700827,-6.61293093,-13.37151653,87.74225305,-171.2518021,-0.561518694,161.2558649
1695,-8.16566711,-25.19122048,-1.489914309,-8.314446538,4.071252169,-13.69223478,-6.620531271,-3.436773354,92.9941249,-137.9004036,-0.043398242,147.1020375
1696,-8.148685353,-26.41799093,-1.484861898,-9.700254733,4.031392994,-16.44025304,-6.625897893,11.23732614,100.1543149,-97.42449182,0.85181923,130.0443742
1697,-8.054991065,-26.9657994,-1.555752189,-8.932066073,4.079909357,-18.12504613,-6.443724931,21.32298763,109.1040398,-56.61436242,2.185348676,110.4728171
1698,-7.926378149,-26.17820603,-1.859121817,-8.322423384,4.297626089,-19.25244993,-6.321125683,17.47950164,120.9760575,-23.22836561,4.023533593,90.70445922
1699,-7.595379541,-24.79905727,-1.910576984,-8.182681534,4.541136606,-19.58872894,-5.784775447,10.63151118,136.3743831,-2.335032937,5.883633074,78.93040818
1700,-7.531813885,-21.78384067,-1.871502997,-7.622496118,4.607289262,-19.24617853,-5.133410627,2.035207678,156.9058898,22.92470546,8.261739864,71.37570127
1701,-7.64361882,-18.16602882,-1.680878278,-5.990126046,4.552927347,-17.86889111,-5.278442561,-6.744163347,180.535266,48.32956133,11.02004537,71.63713861
1702,-7.720161232,-14.78199881,-1.559241653,-3.665779619,4.372459882,-15.80374679,-6.092339771,-20.12418662,199.6854856,75.1291478,13.20048215,73.50128791
1703,-7.893055648,-12.00279145,-1.477722726,-0.964317308,4.657063965,-13.69601623,-7.871219521,-41.37571375,228.0311597,102.275624,14.94038186,73.67387442
1704,-8.777909415,-10.37104769,-1.111955246,1.123819199,4.763152782,-12.19794169,-10.22333531,-72.73311522,256.6189098,127.6137848,15.82444769,73.88697996
1705,-9.42235866,-10.32497818,-0.50916684,3.499361248,3.712510049,-11.0809665,-17.13700612,-110.4005682,286.0261146,152.1386613,15.22729835,75.29314991
1706,-11.6552461,-44.05962644,-0.290443671,30.74833297,2.786023389,-2.906174998,-28.8744138,-118.7300727,312.9754266,195.8184533,11.96932985,-1.096027677
1707,-11.50833794,-23.5840336,-0.779684246,-8.929863796,2.161080177,-1.85267382,-38.85841086,-574.1034721,328.0928336,71.96266532,10.84970797,-188.7644975
1708,-11.55664887,-48.81786712,-0.311682471,-40.3536472,1.507706396,12.96447137,-36.51335461,-496.5077335,335.7307761,-56.22949083,6.020448701,-128.7661194
1709,-12.35385909,1.928508077,1.503161904,-48.29674869,0.419930626,8.496891181,-31.17783041,-159.882919,341.2350357,-263.0387878,-6.132277231,-34.67254523
1710,-13.68511139,13.95447458,1.402370328,40.36006559,-0.998570047,25.87359164,-29.58180862,128.0722978,339.735421,-150.7606624,-26.82669839,-174.5666813
1711,-15.13918939,-12.81301313,-0.957022203,-18.10523731,-0.685478037,1.192839747,-28.44946374,-177.3022612,328.2864863,-94.18540062,-43.48992449,-5.15177438
1712,-16.22749121,-7.044754236,-3.04908934,-2.919535913,0.44745812,12.19954702,-17.03520751,24.41165127,308.5535076,-41.59348698,-46.72394364,-57.45256942
1713,-16.1197269,-2.978958978,-2.125061993,-9.135372051,1.165429735,7.967016788,-3.211379948,-6.406725323,285.7718867,-10.13846206,-40.13650599,7.600170291
1714,-14.68187468,-6.594060214,-2.45881759,1.171348357,-0.019804306,9.278133714,-38.41896472,42.44374867,281.6411547,36.10144404,-21.214866,17.00136691
1715,-17.58656511,-6.756833752,-4.50043261,-0.455715832,0.681228293,7.859577739,-35.57855871,34.84294316,279.8884673,51.61399199,-8.759278463,28.95064762
1716,-17.71002762,-7.743479807,-2.068863833,-1.865983488,0.237059485,5.927867235,-19.15185459,50.65829389,247.1932578,64.3427214,-23.03151522,47.15060957
1717,-17.62429948,-8.464893743,-1.887093058,3.622724206,1.544085339,6.054175978,-50.50448262,66.91323432,240.7677633,63.40381487,-43.416261,51.13297575
1718,-16.98006885,-7.085911918,-2.028313552,2.818563272,3.766956976,6.607904626,-85.61219336,41.03147946,198.8615614,44.73062889,-58.83107715,45.86114151
1719,-15.18672479,-5.627873129,-1.078562132,4.122268051,4.096486291,7.169245825,-108.5896283,18.83310553,164.9170867,34.59306827,-66.94226415,31.81303439
1720,-13.72639045,-5.283145519,-0.672846743,4.409362405,6.590950039,6.868535635,-133.9093164,2.442528232,157.3373428,37.43622336,-64.90359289,17.99686877
1721,-11.83908824,-6.405546829,-2.539699775,3.27865158,8.061286269,6.497716565,-169.0416968,-2.684995283,138.4289586,46.8791052,-73.10707996,4.012868312
1722,-4.643075866,-7.268050001,-3.428263795,1.684472487,9.636194284,6.727938211,-203.8955774,-5.789253265,104.0795703,51.25689124,-84.69322973,-5.912516915
1723,-32.30265683,-7.202484228,-9.947823191,0.181544311,22.9943395,6.925030434,-226.4787587,-7.763963356,59.9024141,50.00940093,-74.85335249,-6.294405673
1724,-28.37409995,-7.220043943,-18.58097461,-0.530014345,22.21534297,6.764875126,-141.857443,-2.147073751,-139.1515449,52.52514859,-78.40448643,1.228675351
1725,-14.56822582,-6.738848406,-16.89670438,-0.322388641,15.79453371,7.002686185,-68.77732376,8.397374089,-245.4772439,61.41416094,-72.32561006,12.59971964
1726,-12.93038798,-6.627768235,-13.42932098,0.074795025,11.65946737,6.920224479,4.499628466,16.39177692,-294.5988295,75.40465875,-33.87403007,25.6537033
1727,-14.17110844,-6.481759504,-10.25454737,0.675564939,8.34092143,6.847706851,52.29327754,22.11755735,-331.7453089,88.75809729,3.430241871,36.26981852
1728,-13.29511696,-6.401277674,-6.427920108,1.024355692,6.95908977,6.70676281,73.64232605,24.19163627,-359.9749982,97.84552235,32.78979278,39.72645572
1729,-9.035885058,-6.569572731,-1.517185385,2.448020939,5.977518417,6.550981769,59.84408469,26.89372197,-374.3269598,109.4850651,46.8679603,35.06836107
1730,-4.670820424,-6.964072307,2.064944874,2.711755925,5.715622633,6.25640513,8.803464917,23.95632115,-363.372971,117.1322902,49.01631451,31.14714707
1731,-4.585669645,-7.435153762,1.857115626,2.772211818,5.842775131,5.665172021,-63.356558,20.93509124,-330.205906,120.7113727,50.3396175,25.34931741
1732,-6.526659156,-7.855774196,-1.685905852,2.232661401,6.024304769,5.089051007,-125.1862056,16.75449253,-298.8268856,120.3946923,51.76105598,20.49581651
1733,-9.324088824,-8.06860287,-6.100392675,1.850073764,6.084642988,4.928841198,-158.6185261,15.0488442,-286.6413981,118.8589233,47.95378567,17.29696924
1734,-10.62571569,-8.290902868,-9.409168171,1.083699647,5.454347891,4.611609345,-155.1644016,12.87049988,-294.7899859,116.8841269,38.76702994,18.85027543
1735,-8.108270666,-8.43647137,-9.847330815,1.317810272,4.235706931,4.322676269,-125.4878489,13.9273075,-306.6603964,115.191358,29.92323787,20.74887515
1736,-4.324309336,-8.510854141,-6.801953376,1.557851854,3.591516696,4.148207302,-99.52913135,13.21116455,-302.7474463,113.3796894,23.77686163,24.36842681
1737,-3.603133063,-8.599043831,-4.907969819,2.078447246,3.867779501,4.093146406,-94.71175445,13.82126777,-284.9849142,112.1695766,17.00201379,26.10065342
1738,-5.13676686,-8.690832017,-5.150346416,2.152047805,4.414666141,3.717870251,-101.0093405,12.22637731,-254.2372569,109.2307277,-1.653110733,28.05047184
1739,-6.85621786,-8.902118161,-7.272627758,2.084484773,4.368139378,3.444257712,-102.800773,11.54721221,-232.7510792,105.0986274,-31.44983946,27.70289779
1740,-7.325322659,-9.095250002,-10.08959608,2.341730685,4.13469166,3.075972281,-87.03293389,11.56990309,-224.0510325,99.04880513,-61.97136287,26.38307996
1741,-7.446685279,-9.181096666,-11.62654527,2.352758875,4.261170408,3.008077251,-49.65811531,10.04537073,-220.2788644,91.31690863,-86.7451498,27.47309458
1742,-8.087885982,-9.248679362,-10.83356456,2.57192596,4.660154997,2.929100324,-2.116077334,9.988060912,-216.6676445,82.86862802,-105.7964536,26.27352105
1743,-9.702329825,-9.099574976,-8.397488182,3.067164012,5.358678342,2.809756722,36.9750798,10.12193235,-215.088731,76.22515352,-123.7381507,23.5335237
1744,-11.41288441,-8.844224919,-6.192634573,3.283507948,5.858226536,2.746117865,57.58518619,8.027959169,-218.3675159,68.47288866,-146.18697,16.57319662
1745,-12.85108451,-8.828021633,-4.250146705,3.415104414,5.854512174,2.737177127,65.63341222,6.247397736,-224.69438,63.24144477,-170.724931,8.700549669
1746,-13.74456637,-8.874273784,-2.031524691,2.953786045,5.157667617,2.831410592,68.03721513,2.853652663,-230.9655219,59.21033324,-191.6258761,2.338310092
1747,-15.80634117,-8.898485603,0.651652122,2.292173097,3.356842047,3.004472463,66.25941985,0.841290743,-234.1233651,56.60087571,-201.6017675,-1.740583931
1748,-18.42271293,-8.868971729,2.119390192,1.946471638,1.261774474,3.155207745,59.73353952,1.230973961,-237.6445623,55.75907803,-199.5151402,-1.644244297
1749,-21.70159544,-8.611183351,2.899077255,1.829831762,-1.892504502,3.38432298,49.47966392,2.797806807,-245.8903802,57.89615471,-184.4094215,1.32765756
1750,-23.22866036,-8.485658005,3.602213092,1.92258091,-5.497261453,3.559789716,46.61098359,4.929695966,-254.2213181,63.86475312,-160.236208,4.94527689
1751,-24.02924028,-8.418767715,4.653030733,1.873155163,-9.608167797,3.625184779,49.97992813,6.965195947,-255.3340666,72.46858878,-130.0113753,9.304760947
1752,-24.45248921,-8.311014114,5.038951315,1.975918016,-13.57835134,3.514063024,54.03430456,9.956601298,-243.6570237,83.16678362,-92.69096856,13.52828453
1753,-25.2678919,-8.330328645,4.690572149,2.037864417,-17.33237346,3.493160563,53.50359022,13.14634303,-216.7949079,95.72747191,-53.22988664,16.70101816
1754,-25.98346144,-8.377129302,5.882932771,1.993427297,-20.59926332,3.320470128,49.46115418,16.52276671,-179.9701224,107.6905134,-22.64041601,19.24608014
1755,-25.83800454,-8.290252385,6.029454874,2.019119033,-23.24729606,3.146180743,27.55773251,20.70238906,-143.7353999,121.0830903,-7.091249797,22.9813749
1756,-24.0868074,-8.254461344,4.477029479,2.076525672,-27.21844088,3.113853106,-0.968467841,24.33165835,-103.4331781,138.1922662,-12.73081882,27.4911437
1757,-22.37830858,-8.237608639,1.756447894,1.981361139,-29.74825159,3.178928938,-24.4018355,28.62180229,-29.25615303,158.6032368,-30.72938805,30.37398252
1758,-21.56478413,-8.359355547,-1.226100194,2.321105707,-28.97545519,3.300348509,-29.94203504,33.34721445,50.57471021,174.6989529,-54.77925285,32.4064787
1759,-19.85741232,-9.54620304,-3.526730958,1.686856567,-27.6821019,2.448201638,-11.79873636,37.4600304,98.96209654,194.8099372,-79.44871329,35.52700861
1760,-17.5936715,-9.731307587,-4.531557536,2.262441012,-27.06412715,2.103993173,15.97414546,53.21029827,130.2032657,213.8210968,-95.9308313,30.400799
1761,-15.41262397,-9.334223717,-6.279747905,2.917155732,-23.57867024,2.011699127,63.10118872,63.65637145,192.944685,233.8777368,-107.7505583,25.34867961
1762,-41.98043963,-10.08263313,-45.00584782,2.676105847,-18.44037193,1.651540733,119.8717019,64.45383246,243.7921629,249.6117188,109.2523878,18.98504826
1763,-5.15999319,-9.923818021,44.33840623,2.508647407,-16.35737815,1.134656147,872.471974,68.04061546,24.15945224,262.0953674,197.7605957,12.32787268
1764,-57.99093307,-10.21180303,29.88770657,3.339551918,36.0184732,1.529084225,609.345358,66.05941139,54.24077846,274.9566038,235.3064693,7.865145282
1765,9.510764167,-10.78401975,73.18584914,2.879661197,11.54169082,0.085909396,343.6467212,45.70615596,-383.9795107,282.9292211,-80.87041877,4.287970683
1766,3.476634302,-11.46159752,-13.74991023,3.016916776,12.90254506,-1.395912359,-218.5759766,43.03022715,-192.3905687,281.076238,159.7993257,5.970898066
1767,-9.514868575,-11.67508667,-23.26501487,3.327218243,8.28635388,-2.050696186,44.78122776,45.86535236,-127.1327948,272.9799897,37.0930046,3.290837494
1768,-1.307967814,-12.78676936,28.24074931,3.612966704,12.84655926,-1.998822631,176.7616519,41.40085427,-102.0110942,264.7640614,-30.16142403,-4.576347225
1769,-6.675921052,-13.88473476,-3.100577515,4.831644856,9.874959562,-1.208557723,-49.24374337,33.31745459,-11.92976462,251.9746859,32.43374776,-17.9638693
1770,-4.81900559,-14.55868805,6.991429234,5.735776628,8.957690393,-0.240188857,-19.43998932,19.67554883,28.74979124,239.8497126,-28.17983042,-39.46199464
1771,-6.976720422,-16.50154955,-0.830007733,5.467207158,7.88281631,-0.461035994,-56.35168948,-14.19385161,61.14680451,230.0535886,-14.97964555,-62.97926922
1772,-7.694277104,-16.47160394,-0.906992771,5.786304593,6.820491407,-2.941149075,-55.67051322,-25.00734623,66.00612565,211.4542091,-32.34588204,-74.66614243
1773,-8.052324155,-16.8230252,-2.908053006,3.137059298,5.502001419,-0.595993376,-52.04734048,4.857246651,59.38278251,196.2334532,-30.29149381,-56.71906784
1774,-7.027518438,-14.01993652,-1.54963817,3.235273963,5.359826655,-0.483723177,-36.76343547,36.37461858,43.93134044,167.4667389,-20.48157889,-54.70557045
1775,-6.919408537,-12.37134763,-3.029795783,3.053806206,4.474390004,-2.282583565,-24.4434267,40.48460207,29.44902928,145.9648512,-7.139286176,-51.10050914
1776,-4.59979027,-15.79012998,-5.097244321,1.992136929,7.533363552,0.097573594,-3.624698001,59.0097084,12.94669492,128.5214127,3.971855369,-32.93003405
1777,-3.904359483,-14.8509439,-4.623159979,0.882867072,9.300195018,0.839748404,14.66716166,83.93892035,14.44616194,95.71259319,10.04613393,-5.093007219
1778,-7.107469395,-12.7657683,-3.950819445,-0.433803253,6.403873884,1.779642516,28.66018,119.7442747,15.84826918,89.06292737,17.50416272,20.10753224
1779,-8.294849072,-11.62065589,1.129427733,0.438467689,5.003734162,3.601271354,40.50266793,165.0229949,-5.905317093,96.62102086,20.91419679,35.41094084
1780,-6.910434767,-9.184511161,4.611889333,2.436574535,7.641962543,2.654165354,21.25694158,199.0271017,-7.178989459,94.52252644,15.75246635,50.67928778
1781,-6.351599298,-10.65936808,1.110807808,10.64769854,8.143660965,10.93948936,-6.204396298,222.4056077,17.15245268,91.85155585,6.364571566,58.51983532
1782,-6.758475567,-35.85275805,0.21914738,18.77750318,7.415480747,29.70276258,-11.38942086,174.1385548,34.15130942,22.5627842,-2.352657502,67.11455973
1783,-6.40183795,-23.91024676,-0.08130349,16.42082362,7.508374863,21.88783534,-12.72276384,66.89267039,41.69284828,-165.3115264,-5.429072079,72.29144939
1784,-6.48695729,-13.99955915,-0.683946678,10.98508829,7.07731306,13.57951597,-11.83253625,-5.026347312,50.31453832,-252.0129443,-7.390429785,46.58217692
1785,-6.66136015,-15.66923433,-0.702499148,7.788479784,6.784139438,10.10553534,-11.75354203,-41.96332695,55.15991941,-296.0039429,-8.278185151,4.306969468
1786,-6.620759348,-15.2536247,-1.081000568,4.99569448,6.752308942,8.41413233,-13.54327622,-49.4545132,57.83885546,-334.1476859,-8.576369118,-37.70485738
1787,-6.761764087,-12.27022005,-1.305476325,2.669248088,6.47523214,8.123118074,-14.15781749,-37.21715709,60.46101375,-346.0874087,-8.320123569,-62.47553013
1788,-6.864616658,-7.819024049,-1.438549061,-2.404469524,6.378883675,6.695040417,-13.152062,9.063043048,62.24840605,-342.3130017,-6.962453069,-73.15402911
1789,-6.827652817,-6.021579154,-1.411863882,-4.440493302,6.503677054,5.018253301,-12.24163539,94.49803919,63.37103504,-325.4357794,-4.693364487,-68.0846194
1790,-6.882165013,-5.738479395,-0.975781514,-1.622200669,6.391441404,5.214762875,-12.14879115,180.2694646,65.98700349,-304.2371078,-3.090996941,-64.36821325
1791,-6.985858425,-7.774268298,-0.497251251,4.615198458,6.391279528,7.261486555,-12.11536952,231.7606464,70.17129069,-284.6813989,-3.494379164,-70.34186266
1792,-7.144492251,-11.25576925,-0.381547867,12.07128112,6.325310197,9.295631717,-12.99107419,236.4891343,75.38015946,-286.4446244,-5.788400795,-83.30537466
1793,-7.320354599,-12.59447146,-0.508125799,16.7217353,6.077680961,10.18378662,-12.64179638,185.8569303,79.70073684,-310.7580319,-8.081863653,-86.80146567
1794,-7.437465319,-10.00639637,-0.600500332,15.69768563,5.907956738,9.309434606,-12.64366179,105.6747571,82.58287155,-337.837787,-10.01884847,-82.36262865
1795,-7.514083182,-5.751109226,-0.733263603,10.37205173,5.818915134,7.567774103,-13.16419113,47.60507848,84.14017414,-348.4232138,-10.98905728,-77.19224664
1796,-7.660976358,-3.420324757,-0.957985174,5.36305894,5.68525019,6.203087165,-13.98012341,38.93372073,84.7978603,-336.8737814,-11.72155749,-62.77567061
1797,-7.822313774,-4.051438396,-1.132426375,3.646712305,5.487537989,6.198715446,-13.9877076,68.65203759,83.84558219,-316.4491611,-12.15429252,-38.2083516
1798,-8.040586442,-4.04658463,-1.338735773,3.977211426,5.282476924,5.885020292,-13.23995027,104.6896736,81.6982024,-302.5015123,-11.91889778,-7.094505607
1799,-8.109382989,-4.003733518,-1.605517524,5.196788728,5.006439713,5.792552453,-12.27635073,133.4293296,78.23005342,-289.6028825,-10.65230279,25.39786774
1800,-8.103920893,-4.504147235,-1.907423548,7.099801737,4.764330743,6.081437819,-10.91812034,140.6803387,74.57700763,-275.3788359,-8.347240411,53.78083358
1801,-8.052341568,-5.409152893,-2.108091156,8.626726864,4.58535197,6.276874155,-9.180293921,120.9024041,71.28033494,-261.2922875,-5.489041323,76.23348459
1802,-8.056160417,-7.263198031,-2.10317939,9.450371484,4.453568174,6.946532124,-7.071672318,94.46585258,68.93914742,-251.2719672,-2.31851166,90.45987422
1803,-8.156510003,-10.57044756,-1.864425054,9.383141291,4.389520779,7.64055983,-5.025524938,49.38379974,66.9559208,-244.0010186,0.853764769,110.0854026
1804,-8.295205309,-12.83297747,-1.570873597,7.900333094,4.254102859,7.846478684,-3.543379313,2.204272519,65.33139489,-243.7564247,3.537163184,134.4859082
1805,-8.403999702,-15.04584341,-1.24589892,4.514810881,4.222204556,7.470408517,-3.076089909,-38.57203484,64.24867799,-242.9033645,4.876074612,163.056966
1806,-8.482738876,-18.71160157,-1.009270128,0.69791901,4.148975573,5.668467805,-2.831060146,-64.86907611,63.23583664,-241.8204554,4.749360564,191.0802948
1807,-8.606052201,-22.47231239,-0.789874384,-1.240316139,3.993137797,2.980640616,-2.683558294,-74.16342347,61.21908058,-243.5819544,3.090452648,206.2481845
1808,-8.516305455,-24.56716903,-0.932784349,-2.725109238,4.044549345,-0.246517163,-2.599880878,-81.61855682,58.66584948,-244.561611,1.245081026,205.7382699
1809,-8.238323859,-25.90712897,-1.560645351,-4.798408492,4.301608459,-4.161412107,-2.038862801,-88.25377274,57.83077461,-239.3347925,1.548114841,197.57485
1810,-7.928265842,-26.43416494,-2.084987717,-6.936028498,4.579309162,-8.392166825,-0.782711382,-86.68549703,60.61390261,-225.9642285,5.598428108,182.7209741
1811,-8.000682637,-26.41027812,-1.963404018,-8.69887395,4.483550937,-12.12118179,0.938462931,-74.49709393,67.0277371,-200.8623755,11.62482416,160.7013204
1812,-8.163154547,-26.86442918,-1.439768651,-11.45985898,4.287247776,-15.52609496,2.746898592,-52.78813315,73.69109456,-164.2420553,16.37115609,139.9407826
1813,-8.076784335,-27.2285812,-1.330891102,-14.42127834,4.388336066,-18.56302599,3.405411793,-15.44490515,80.48167589,-120.2896835,19.22065215,124.5464828
1814,-7.906690265,-26.78854521,-1.26905508,-14.20023479,4.554115201,-20.66424306,3.969714392,33.56237023,89.96600278,-74.37553364,21.23042568,113.19051
1815,-7.820036018,-25.84486918,-1.045140993,-11.40202971,4.750706024,-21.95124758,4.313224479,66.91558207,103.2780588,-32.10536585,22.40633648,102.9123375
1816,-7.519668177,-24.30413138,-1.161791031,-9.060360481,5.036781228,-22.60548318,4.060013122,70.45367925,120.7762673,-4.069235412,22.44349081,91.17556904
1817,-7.289399693,-21.36414487,-1.25740853,-6.168141088,5.082113669,-22.2228333,4.056665869,51.88420613,143.4643736,32.46290752,23.48792647,68.20217708
1818,-7.186335396,-18.26966936,-1.270532856,-4.110081209,5.066752557,-20.39016721,3.657086155,19.33784486,163.5159056,69.19600638,25.30912433,42.79349496
1819,-7.062351014,-16.29300746,-1.907634952,-2.21165148,5.46821628,-17.82879504,1.751723364,-13.29933625,193.8722227,103.7384801,29.50153814,24.52808126
1820,-7.270536658,-14.0716386,-2.054405531,1.576075038,5.721395427,-15.17575763,2.678689,-43.27142914,228.7133943,132.0566276,35.25841811,14.00725432
1821,-8.37363315,-11.91782406,-1.540363459,5.263537671,6.000571014,-12.80278967,5.900883826,-83.20722783,265.6461556,155.6887694,42.68580275,16.44698446
1822,-8.793933526,-41.57182207,0.338126595,27.90198237,3.681169821,-3.626818886,7.801752587,-99.61524033,298.3648778,192.9384205,45.68819995,-21.59852393
1823,-11.31322433,-20.09050537,1.961241478,19.30562309,3.011046672,-0.86306773,-4.593263451,-456.0594644,332.119507,93.82955046,34.77458423,-196.0524363
1824,-13.16528,-32.89798258,1.109481871,-22.27730473,2.395576991,3.88882753,-16.36088817,-593.4034482,347.9764984,7.812162475,21.74783277,-142.2709681
1825,-11.91317116,-24.86653364,0.575747093,-56.14161096,2.042739638,19.64478912,-14.79427767,-358.5000378,348.7446638,-170.516626,16.44871355,-41.89564939
1826,-11.50002704,15.88188473,2.074133057,-4.467577069,1.030369141,12.40713295,-6.285901487,39.17012172,351.8054346,-207.4636804,6.127881775,-120.2495941
1827,-13.41530316,-7.134072621,2.345864045,21.57464693,-0.862463942,14.88209154,-4.19930308,-21.7295975,352.6944749,-81.97575155,-14.12343968,-92.10711158
1828,-14.62655666,-9.878507386,0.177109328,-19.34275797,-1.021298441,4.0071581,-0.737474728,-102.658365,338.214957,-74.83441374,-30.91530324,-17.92366957
1829,-15.775875,-2.75679901,-1.94436214,-4.657369837,0.010152916,10.76696142,14.34936308,15.96376661,313.8673097,-28.81906098,-36.84457159,-35.80501801
1830,-16.88457689,-5.690558937,-1.353232243,-2.164637962,-0.031208436,8.603212514,24.76730872,19.16374992,292.3727996,18.85026052,-29.53289973,12.59872622
1831,-18.72865553,-6.579237043,-3.944619657,0.517044527,-0.242138731,8.321537974,5.388162208,34.0623769,274.1079338,43.01785162,-0.791374751,21.52933434
1832,-17.80667555,-7.201157291,-4.841792481,-1.457772943,-0.931557165,7.172780969,45.10282913,40.69651087,232.8963166,57.96762472,30.5928433,36.08512885
1833,-17.27965038,-8.243118723,-3.023106663,0.938790454,0.145439576,6.211884081,63.96670343,58.60174317,207.7501645,65.561149,38.04449257,47.3574703
1834,-15.37894964,-8.099962434,-2.694947044,3.180847238,1.76517042,6.199116939,49.08366415,57.9103571,204.7370179,57.57974692,22.08842102,49.65401042
1835,-13.02977978,-7.059615385,-1.776926706,2.425625677,4.144143042,6.483626481,12.38783307,36.61997369,183.2360503,42.90157369,0.555927595,44.20372593
1836,-11.47598142,-5.602122867,-1.494787134,3.920286301,4.636676629,6.982515327,-29.08469612,17.06187786,167.0783459,35.02763745,-20.66286368,30.49757438
1837,-11.52944898,-5.281876998,0.183585752,4.167533278,6.805186716,6.830700234,-63.99482179,2.586932949,173.5390347,38.81938045,-41.96738281,16.93385627
1838,-9.98828641,-6.620345459,0.075209915,2.74806042,6.750402828,6.386071883,-118.172828,-3.012520764,170.0046884,47.95928259,-68.30012764,4.166382322
1839,-5.8196508,-7.280612981,-0.992880762,1.284927988,9.355855804,6.726947081,-178.1579927,-5.858270455,155.7576547,50.58580461,-96.49047311,-3.305778771
1840,-26.24574186,-7.267147071,-8.764028476,0.321565965,19.38845991,6.810936567,-223.9473023,-4.967022541,121.0977121,50.33712452,-115.2092604,-2.343824053
1841,-33.69638867,-7.24262799,-17.87180912,-0.065045134,23.12715535,6.55620999,-189.3110725,1.635710558,12.33781867,53.32786242,-133.7978327,5.122190707
1842,-16.04400347,-6.963573235,-19.45790165,-0.048041872,16.13256431,6.718171551,-93.10473246,9.897540403,-143.4407539,60.97007706,-147.5494737,16.29712151
1843,-11.02651131,-6.668358724,-15.1943015,0.307511524,12.37652867,6.69230135,-0.246857122,17.6100407,-200.6121383,72.32860717,-118.0882487,28.30753098
1844,-12.69223711,-6.766022337,-10.88802534,0.937321747,9.418693707,6.518648803,66.73847803,22.46946967,-239.1121995,83.83539782,-75.75949477,37.23475072
1845,-13.57157154,-6.743793686,-7.283613402,1.446191969,7.546600316,6.401129579,105.6503275,24.13467476,-274.1167736,92.15886134,-36.83555069,37.74572039
1846,-12.58610084,-6.678161162,-2.987814943,2.269511059,6.124408639,6.41498806,112.7651581,26.03476038,-301.8367804,97.7998158,-7.599248009,34.58334953
1847,-8.105148733,-6.873227716,0.599059956,2.748043049,5.089814904,6.238238413,93.83131828,25.68934696,-315.2954749,105.4227616,17.93638191,33.1406818
1848,-4.958711555,-7.242262746,2.922983551,2.719796173,5.458961358,5.896492816,49.71729416,24.27361423,-305.7169252,111.0854613,48.554133,28.84849381
1849,-6.647208724,-7.604441279,3.59908867,2.332182565,6.690750638,5.460749945,-12.49334797,20.10870707,-280.4594949,113.5858196,76.18708995,24.191502
1850,-9.853001265,-7.885504322,1.469708046,1.388126826,7.514232478,5.091601703,-77.01659772,17.70209345,-264.4576966,114.8028983,86.54309976,22.90232387
1851,-12.13863604,-8.069773845,-2.928529479,1.005899503,7.210136486,4.961798031,-126.972484,17.77022149,-270.5774353,116.1136744,80.90819086,24.64503193
1852,-11.24867879,-8.195355212,-6.812113171,1.017860484,5.977707036,4.702712451,-142.1178933,18.87128421,-291.060589,117.826726,68.51423948,29.0742851
1853,-8.513839091,-8.370199283,-7.953133438,1.352417314,4.929124109,4.437186892,-133.00208,20.47394009,-302.7065504,119.9538789,60.43227383,34.18134891
1854,-5.268817179,-8.458696398,-7.365891986,1.718106386,4.184325171,4.09988343,-113.5286515,21.63737877,-299.2894194,120.5328522,51.4454942,37.42062167
1855,-4.331992368,-8.494525288,-6.231616062,2.384425351,4.01723835,3.968510602,-100.0911203,22.46129444,-278.1406945,120.4052426,38.62510689,38.20330849
1856,-5.178463167,-8.506758925,-6.102923721,2.567822589,4.160890905,3.857070113,-93.07058386,20.89347756,-254.1125361,119.5045763,19.1381531,40.20686764
1857,-6.362677232,-8.708066678,-6.940339525,2.478384272,4.33259722,3.520550158,-88.21115856,20.20564993,-237.8693155,118.3583487,-7.056454841,42.50133061
1858,-6.940160085,-9.025531379,-8.667449946,2.315537337,4.383292457,3.031944205,-75.86265405,21.0252181,-228.9105251,114.8735328,-35.21151317,43.19514593
1859,-7.126943467,-9.097071776,-10.14044018,2.585927584,4.525085822,2.738750596,-51.0168621,22.85978159,-223.7815033,108.7528195,-60.15698132,42.28474754
