sensor,left_sensor,left_sensor,left_sensor,left_sensor,left_sensor,left_sensor,right_sensor,right_sensor,right_sensor,right_sensor,right_sensor,right_sensor
axis,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
4917,14.316744847906516,-3.3162982864903374,2.6726017175919345,-50.2097466104529,60.81455709623209,194.41207477059316,20.732764338449638,-5.269370528273149,8.397492800215575,117.00060788451312,16.572076791567945,-429.2112152076625
4918,9.897814262513267,-3.2773693915549718,6.04325763107091,-40.783372241476854,46.00914117287167,175.77395078357497,21.898369118563284,-3.1317728163105154,10.137263911068146,117.09869591288633,26.991708051801698,-442.36041321375353
4919,12.879115205140788,-0.6717002322184743,2.3470983310411397,-34.01576325326066,29.57881929006982,156.7154001303513,23.81337076320997,-3.5793611512549384,7.880126222966242,115.138181452713,29.212241210025198,-459.36019115725844
4920,11.870139649009472,1.4947676426150591,1.031540799276124,-55.01059817968581,47.898293291126144,141.5047882180127,25.05597598971225,-1.1136667144510937,9.111120398360077,128.5372390381121,32.75176905014819,-464.9919485963615
4921,11.203596812662898,0.03462698908465619,2.9374052111489175,-53.0702847522897,42.2483901939123,132.74520980524167,32.97477951176664,-3.464724394709602,11.705677281154813,125.7653576979332,70.0789530418179,-465.3488328341694
4922,11.141776522336814,0.30243772908666317,2.0660120642636706,-53.784854285953564,45.56847940169901,123.31378776339766,35.11450443165262,-6.147122813430183,7.92863917789776,140.04842755938552,112.31187676347594,-478.81372176346576
4923,10.431842098174997,-0.8190208788470777,2.9865298640438414,-43.25558637860853,41.296867085845065,118.39185023928704,38.69744733128585,1.7144878788192142,9.495549995746545,135.2346162141692,117.6990608956264,-474.46563801155474
4924,9.717441885031016,-0.6670170970457092,3.3969861053876382,-33.2447348099494,38.49369463530569,114.32243135097671,46.16933274739224,-8.45720289083219,-0.5283814603808544,139.5587769611444,177.5940862726362,-464.99746829264535
4925,11.350396716587822,-0.6222970941679498,4.416185707329539,-27.789196538701606,34.74116086515838,111.1376225678398,38.22290192626299,-8.99429968999788,4.621852716894152,168.87557049054723,257.58038437326064,-466.5042924086633
4926,16.435331505404314,-21.50305250472684,3.2302625542870493,3.5718246660107464,24.747988927582572,33.78973062996147,35.44939160731979,-12.074374753056102,3.1475811100967017,161.1335485444372,277.53273455172,-467.3131143764861
4927,12.433921117276034,-5.376402857139631,0.8544218024934095,-9.645780428915696,20.920006292325024,21.85229200027615,35.332826230303795,-15.972439329172063,-0.8325884901800251,181.4021458598894,304.56012661188583,-466.7323566926733
4928,11.897443860576544,-1.5234794492381352,0.8138528651063113,-22.634008581249905,25.077635147150385,10.10076857586751,31.231638420115292,-18.60321630926507,-3.0542564803127465,191.9749305015206,315.9824703687993,-465.42947411013745
4929,8.501916342106009,0.26861611646870237,3.8178305793479614,-15.030027202932812,24.10500071840086,4.7276430558039,26.823520097224282,-21.441400541388425,-3.223898884558504,200.914580279125,311.47322757616644,-465.01201448267005
4930,10.870250108218293,2.4153107651172863,0.8384604865884114,-23.86600529811986,19.886144220613023,5.901359667645753,22.748595220528507,-23.81627717203104,-4.429953086422826,200.36203083435578,299.14686875064103,-468.31871511376795
4931,9.411485565732615,0.41776827980746795,2.085624650587482,-22.463060670214634,28.295980564858777,7.948406483844882,19.8787144627472,-23.130296722579445,-7.465181738712558,196.73225247738705,297.8885541698983,-479.02764235515826
4932,9.477048886108072,0.1361237003287635,2.250047135102934,-18.330207954682656,28.70094830115266,7.074598417517286,17.33319889646382,-23.476738993933704,-9.137197140975438,177.51852951060485,286.1698388939664,-508.349055501177
4933,9.936427786870151,0.35092335233012006,2.0523920263560704,-19.031077316176557,28.024717148720384,4.538745742662402,2.5271682979625716,-20.274575900494327,-25.083294522612274,136.3248690350215,246.62881657395846,-552.7882124274103
4934,10.133867360444818,0.4856919629556371,1.6880630207847167,-22.95267421585673,30.10621257381475,2.2916945375285835,-9.109667355769375,0.3392017926444391,-26.78557465894726,-11.39819092660338,255.43751458070736,-423.5956162665511
4935,9.932321033021795,0.5794436827985192,1.8864961126640292,-26.068325681473706,33.46782791496264,1.2366340392754025,-36.12498702877531,9.958924508759473,-10.625186789872913,-8.19589173795845,172.67031107380345,-251.6516615023465
4936,9.466922638694031,0.6248048433161387,2.408300212325695,-28.224918428304786,34.39060315983347,1.1509792212365275,-27.423107171902434,4.757138101340503,2.0406050709500723,-122.71360914097326,31.994437316539525,-102.76117888247305
4937,9.290364115526192,0.37927593661603215,2.6688757486944916,-27.290433669550104,31.51967070313032,0.6034550203531974,-8.771896962680467,-4.455574703309375,-0.3144848674429799,-137.27109518094008,-88.73508087444645,26.88381853970886
4938,9.430491171611855,0.5450380654738788,2.6076304079052797,-27.910818027576155,30.78721896613488,-0.47430646304595114,4.168441361081293,-9.357662484457679,-4.249565652482939,-170.06222720151055,-158.7544851797657,126.93239710035168
4939,9.27678300205176,0.7619920830672736,2.6910441117972854,-28.837834221668576,28.04624125689634,-1.1078137717255274,12.035973877961137,-12.281514112397565,-3.2183143735234174,-207.2041769174322,-171.88670027616575,197.79378230006856
4940,9.13974716408325,0.716314114730171,2.850615882470776,-28.0632928052596,26.154870926821587,-0.685428887432111,16.493854663596643,-17.51334837153372,-4.972531900834589,-210.88168988830947,-137.84082946252357,241.24946539290355
4941,9.002850982791033,0.670691457282399,3.019609222692137,-24.96842454573968,21.813887922741674,-0.6576938759364938,16.137450464904948,-18.864101011634986,-1.269947557736511,-198.9183710441881,-108.14257983070574,260.8831222682758
4942,9.229747374262201,0.4679493898235062,3.0189128871421462,-21.088257972544834,18.14039994145747,-0.5886275036790984,16.475593866416915,-19.064549091651948,-1.851688380548464,-191.55747297514304,-82.88202650609435,267.1426725941693
4943,9.048073355513836,0.4125061387006542,3.080809032519231,-17.095972089480984,14.03799174223631,-0.8838616686155899,15.460133249436456,-16.877164846018363,-0.8972071956649386,-178.55431969605897,-52.77808104433503,265.26500421827336
4944,9.22228648040198,0.5972348356457483,3.0420860568199344,-14.591081649814328,10.06780002445194,-0.2995926711153431,14.300295345852525,-14.240802414406478,-0.6700415611285017,-166.8285865400882,-24.808224414996893,263.23462118051407
4945,9.19048483465704,0.7360680614090919,3.028193194791642,-11.96721251835101,7.739370859455099,-0.5184864307709988,12.856957975967013,-11.411430044219301,-0.7171383794207102,-150.6683554408029,6.552474943681796,264.482462889542
4946,9.643032684752479,0.8359926153230897,2.7982722910838387,-9.992497821529193,4.687227643706197,0.374452896512693,10.629039125364354,-9.703693781296764,-0.5161794080788258,-134.5933072181999,37.1794135482951,268.42894839836595
4947,9.391160688873914,0.8483464204759844,2.904234222764678,-8.735351584585677,3.46350923418579,0.6616471046158149,7.971968163616526,-8.535830075663345,0.39457427837150316,-122.47355912790016,57.54334420184876,274.6289637161925
4948,9.41244350013273,0.823324359761673,2.748230084783603,-8.085203888044648,0.9025977132289705,1.0908820768817744,6.665673798831271,-8.174845163323988,-1.1456964142974038,-114.56810036324522,67.95357463953201,281.4318997310043
4949,9.349980894797836,0.7666990723964843,2.7832310537166416,-7.66803968879884,0.2914205829883712,1.1473917173323631,5.875723352056376,-7.634790370118034,-2.0464491940090803,-108.260827438098,73.59629637165801,288.64934658927484
4950,9.437334596037878,0.5790933412715966,2.71567679349968,-6.346557180887657,-0.5051203629929356,1.552312964463536,5.181697946676811,-6.864505024675593,-2.3869638201533316,-104.29704081273232,73.00633773580317,295.3817645263642
4951,9.441574459851253,0.7690125297933346,2.5025977479802117,-5.978998130015828,-0.565580604769986,2.0929329395031653,4.346726596245183,-5.92855726780336,-2.0078591847082414,-102.7159128998448,66.61388779709009,302.60781946027083
4952,9.513378488758798,0.7018515487448899,2.566880011476976,-4.597207439871476,-0.5106035748564207,2.1263761713800746,3.3501369147262197,-4.995926109418387,-1.5861275851308811,-103.34430769497172,51.964436272645806,311.86568261746044
4953,9.355450614774348,0.6033442558604293,2.656588633115414,-3.0975435435315126,-1.0653920817303368,2.282996744139287,2.4201669347602683,-4.580466589739859,-1.1699903260506863,-106.79515531721971,30.044990350208014,321.2019062134651
4954,9.443096747469207,0.6460011482178544,2.719917899964354,-1.5941765177904748,-1.193089819516032,2.4976423381844857,1.9543634589333592,-4.183826725724031,-0.9765880922836714,-111.44105242947495,2.924224817853784,330.3964476965033
4955,9.492160670420624,0.7316537453065122,2.722860147443316,-0.2716329511293605,-1.989458481987289,2.963312438005847,2.3020209413413926,-4.086566840905252,-1.0817829617825567,-117.85059073933101,-24.91496247511887,337.66425492417056
4956,9.519733114817802,0.7357132364299506,2.6419509036538273,0.505062538240277,-2.4197445660491126,2.8901205990164365,3.146698378362298,-3.99330795354642,-1.1194369678403173,-124.15332176469704,-52.571443927362466,344.0108020504684
4957,9.586022019785954,0.8394620566801861,2.4982282146699477,-0.4421033116391973,-1.5600715341217994,3.450523560657172,4.426553587814534,-4.411399947130609,-1.4162647681967369,-130.02903234482378,-75.8782993127948,347.6372243756843
4958,9.627262789084185,0.824109820664108,2.3887493199868604,-0.14481273644918694,-0.8927718653503879,2.954126210139525,5.603555348467286,-4.4827055535715585,-1.1189897122139223,-135.98009444950986,-96.91643491771649,348.4999838023336
4959,9.617551320088934,0.7623281098172399,2.4364364941237184,-0.9123980559136988,0.02664816213741988,3.449716299359033,6.993005677356923,-4.5370935710601055,-0.9898814599084366,-140.47671798745412,-112.45029571738007,346.8042145325623
4960,9.64594506579823,0.7144145264028947,2.459428537522896,-1.9854860968427683,0.6418658070002867,3.709973785803013,8.194805721578277,-4.398328172890523,-0.7653023097544959,-143.8141191349569,-123.39673119989945,343.4162444824814
4961,9.522955136495257,0.7588254682997817,2.5145060545809175,-3.4822286623163325,1.8055062446732097,3.4885834247160026,9.523644907829837,-4.069074414424317,-0.4538721686034026,-147.6218988836166,-131.33377107068904,338.06422982985913
4962,9.533601253898292,0.725889436429721,2.618044033504695,-3.8444334262580555,1.7457138514089665,3.3743414114275123,10.852480898127109,-3.6538683839781734,-0.199895301231824,-151.2895588726016,-135.59275657228108,331.2248388634959
4963,9.462474034209075,0.7457745124536973,2.643506700860055,-5.042680147519737,2.2383689135386526,3.3337960584553077,11.966242598024202,-3.327662180796018,0.0840186784601383,-152.83991255606352,-136.80671339394866,324.2753568844666
4964,9.46610805800478,0.7072427763124619,2.601168003909538,-6.242299908060327,2.24403319896894,3.4180002598793777,13.286043873534366,-3.103294819514394,0.5009252543765461,-155.37703894868972,-134.94387049126888,316.53369956932755
4965,9.389692978998747,0.6746710747107744,2.641160697851762,-6.960880450631654,2.795223878954346,3.306909322724028,14.467517174149632,-3.0553132439426745,0.6975948899600463,-157.08986634854406,-128.97980264861513,308.8832816956877
4966,9.415453904302627,0.7797912442158044,2.6682291116563364,-6.960724848101449,3.22116977904449,3.1217776300245066,15.188696892701985,-2.624929132005531,1.1496035365622936,-160.29988021204173,-121.1596384592588,303.02675105135853
4967,9.35441901072878,0.7617665644097518,2.7642782665326595,-7.67040505765599,3.1053513147752496,3.926782668208892,15.333297087976355,-1.965165883445885,1.4928490514728099,-166.36962972276788,-114.84347142290089,298.0828834995612
4968,9.301029748510823,0.7761790496947348,2.6997254247860787,-7.862993217964532,2.9203954080409598,3.141275301276047,15.2297274006984,-1.5429674647571934,1.6476302704049577,-170.22119602665413,-109.46929029195545,294.94212822624985
4969,9.31613119102168,0.6527382071456552,2.864825993948005,-7.625055553177042,2.431944892369589,3.2004049280734175,15.141542753548604,-1.1923302700621197,1.9262491653877516,-174.33287025518425,-106.66831029683989,292.36764714464186
4970,9.406982706648371,0.6662023914991443,2.848082281625474,-7.3875133095691545,1.8827047000471366,3.260044087084272,14.991180164430403,-1.070409225371321,2.345458695543002,-176.1598612925836,-106.89630186730552,289.82797174819507
4971,9.453790648616,0.7034175548873911,2.742916499451265,-6.548975941642061,1.8785499310726195,3.1221631811233532,14.816355526907833,-0.9922368391790566,2.412158471940872,-177.7844957329369,-107.18890600224196,285.01941740403055
4972,9.405270846117244,0.6322436425639926,2.7634561697977764,-5.951795289939047,1.8141628545392416,2.92848928035529,14.12324649422252,-0.6815173750830336,3.795873829003059,-177.16431319212404,-115.54143256318787,277.75695413910023
4973,9.43347174555773,0.6365520326894186,2.7249439889737084,-5.8358027260649665,1.4475625822739049,2.8069505689473266,14.001484986920314,-0.6631604866362883,4.959222171512064,-174.11910777462668,-130.66745021696858,267.11319761586617
4974,9.44666094292677,0.6074417566319537,2.6728684182399016,-5.468576927293254,1.7520224739345969,3.1627355301166626,14.834817734478735,-0.7012393736495224,5.896000855995556,-169.17588336170527,-148.20587712368072,254.11990438834218
4975,9.306993102271855,0.6082653408686913,2.6107932843910704,-5.712133359199815,1.6304291158342337,2.985897904782888,15.66736897969594,-0.7212194192832861,6.426988100476087,-162.71440541206587,-164.16474649291274,241.89017918534466
4976,9.348613340539934,0.7376310810873046,2.717424078969952,-5.768686074032069,1.3273430648834572,3.3536787114035653,16.910833428613522,-0.40071124322760765,6.778966056504194,-155.32300677955402,-178.5989832155956,230.9241752615135
4977,9.40895748907421,0.6793118645597089,2.645312880199064,-5.290137139348377,1.6290753955429522,3.0992498639938426,18.468744629892228,-0.20228908827432548,7.184623040506632,-147.2921514039154,-190.39959929957357,224.6512284133202
4978,9.394150436599695,0.6507286451134594,2.641147057822461,-4.69039159172221,1.1394825683118226,3.273063491058384,20.162869270917554,0.2485550391955792,7.60992518786177,-140.13152930500024,-197.09752350282122,223.57687385950885
4979,9.471263798987184,0.6835769011617998,2.6482622116195933,-4.687067232192095,1.3837784176294132,3.393054337043388,21.360268455737668,0.9487169855082624,8.501873232236322,-135.02157695671482,-202.9132506507076,227.73905056893702
4980,9.475259338233002,0.5643636199542501,2.7052580291722155,-3.6095900745391054,1.1956000149593222,3.2515639136817738,22.707111479713053,1.464721680915631,8.950888647606059,-130.2263413756394,-205.5339152272603,235.9959306872672
4981,9.585362990175769,0.6632884164463146,2.6168859085635248,-4.68259980237553,1.263366390794939,3.7585718548525526,23.886796916554886,2.0307096726076654,9.690819685952992,-126.09554813974388,-198.9471344668225,244.16448277554258
4982,9.466876169724381,0.7075469862037801,2.6529866364228294,-5.394847999425445,1.572765810971334,4.196153581752902,24.145476497764648,3.2889364496099938,10.621733015940224,-122.12891546781061,-193.03534694783542,249.95098879668146
4983,9.443183214552981,0.6983337435362869,2.6772568148368507,-5.6385224697833465,1.6945809962231348,3.8960924188094697,24.288856282221204,4.45638770859661,11.217039287182095,-118.94441961173615,-186.9339284486142,251.1574262430049
4984,9.390502476982741,0.565640579896578,2.7971686417305373,-5.635439448466071,1.6344290938518775,4.139559733015504,23.705737066748878,5.830228408796564,11.574068213288585,-115.44059776614816,-181.69591954968809,250.58649095435734
4985,9.405147828186578,0.6844932715484291,2.7066627303484667,-5.516597127279931,1.025190787998989,4.323570876300897,21.449915876415265,7.59736390131502,12.463111576868846,-114.96014148195829,-186.05770923546507,250.47529024382544
4986,9.55459696617489,0.745479053603225,2.7257614748343753,-6.237354141415831,1.2109738811200965,4.214815043385845,20.341667037109737,9.00809393151899,12.428683998992398,-115.86673589637233,-196.2300173290577,253.65713823843888
4987,9.570827712711957,0.7108831606657214,2.560517421437874,-7.862809677739026,1.1563086151659885,3.942952238497734,19.663538006263074,10.162279346455016,12.621659090505695,-118.25663523889367,-203.56219994294574,262.6083304383309
4988,9.46124400413434,0.6501994509521443,2.6486975259286862,-8.99060414966317,1.651313397172669,4.630656104627786,19.066099598063182,10.881175660377943,13.075830871434281,-120.83904177867116,-209.48045095420773,273.3937526847138
4989,9.602159901759883,0.5528464251791383,2.5603739372032988,-8.691496086922438,1.2239831852804064,4.749170072539101,18.83474851133834,11.448750913825949,13.544132299068528,-120.3361648235492,-211.13647499129607,284.169756523226
4990,9.46600011675788,0.607357721522908,2.6864661721498093,-9.163560583398185,0.9846625376663879,5.428697490646253,18.77592940325621,12.136137228123829,14.666263986250627,-117.22417677414353,-210.98007576046038,292.9952965943286
4991,9.552042900599767,0.5780636771686817,2.7077584062543507,-7.185169173198376,0.18421691068405022,5.577543544047504,19.31237944298056,12.755405568381292,15.42372140091857,-108.93144069395946,-207.6287913339149,295.7790326118427
4992,9.523203875280968,0.583011348846559,2.6944039505356576,-7.472406885896365,-0.11535543794205498,6.618764021744955,19.769866073302342,13.275444652542657,16.398359452615527,-95.92219909914192,-198.68652804554702,291.41677595055006
4993,9.5902864572065,0.41889253406329646,2.528337800404273,-6.999196812007403,-1.3360235768668398,6.678145970136035,20.44289428957307,14.151106911748647,16.860369883227516,-80.306075448675,-183.70140364871432,281.6573894957197
4994,9.750266480296812,0.45446961356599164,2.3116163659581517,-6.756380919407143,-2.5530182070964393,7.410899007449657,20.920100171008656,15.080027297327407,16.931413958756828,-63.214528197141185,-164.8692271579382,268.1214772466834
4995,10.326156922029343,0.3322744409765445,1.8907596111904068,-3.8513927705719047,-2.19403460817137,8.872321910326997,20.802348366779807,16.305460752095414,16.898841954445874,-44.632022560184794,-141.2702057459106,251.11129079209746
4996,10.502964504646808,0.015830246105120085,1.1944883762606453,0.03916968186907809,2.243422217430964,10.28900176019538,19.762042084030753,17.872545451022937,16.504209093777114,-27.349837626067785,-117.22898321680566,234.3055736809387
4997,11.325354965999333,-1.6263944938478314,-1.2197560096248339,11.99175050389102,9.389079589350311,11.775563773444247,18.604252952281502,19.912811358809545,15.581978408703456,-11.858109651005574,-94.39610171413918,218.08684503383634
4998,16.469301107743824,4.580082986038479,3.0941297644715338,14.621657661521018,44.39481446742081,19.951801069452337,17.25918200127707,22.04992497804292,14.507155293479036,0.7526692588183292,-74.84555780981127,202.7884191439308
4999,10.16482631400902,0.8015221172470723,5.767074062834948,24.591980456881338,31.58302601170545,30.295837724267788,15.735221903076408,24.074366961215432,13.67614701389471,10.31928169118505,-60.78434071374045,187.258726975797
5000,13.483361070126618,4.79685775283089,5.481282309460891,19.77133015727548,28.22692081550694,38.74142021377906,14.111491957770491,25.664313358800857,12.824848688815235,18.478015535697025,-50.88121477504925,168.52484206730145
5001,12.853343035321183,2.6642732822420654,6.917958374870272,22.906333612816667,2.554865136448008,55.31997492562191,12.67231448548936,26.85132916260584,12.13636037262567,24.494271775937754,-45.680996238627806,145.68297620823577
5002,11.835041073023259,1.800805116577769,2.5863491010999873,22.65735809274454,1.187132759514069,63.97109338049844,11.361324582297286,27.69812345885247,11.631200434851179,30.755925713168782,-44.53353979302937,118.75091425258807
5003,11.62232801634495,1.3777126305118408,3.4802847246628494,19.86194812928591,6.210729193677177,67.76332359917922,10.370710074018252,28.021879235512735,11.528827945003878,35.16697676420502,-47.04771600729113,90.39579050622187
5004,12.97520415269387,2.3767707778429035,5.388913071777538,22.283084452480484,2.1444216128194986,74.97626571533355,9.826476870800063,28.155294165798324,11.409817113194968,39.8284750821104,-52.3881631569274,57.33288811597296
5005,13.830506352321827,3.0707145868156767,4.339063459117311,20.492103594165638,4.256458933040685,83.14657007807592,9.638306605866028,27.8326405454753,11.811831772796092,45.2344360783681,-57.06039336656363,25.7238214931286
5006,11.649599849617598,1.9998948042765785,4.428633338994078,14.827185421840674,3.6362122643904744,90.43640169692144,9.900126373945385,27.08064701254221,12.273955504282089,49.750236225527175,-60.31080263191432,-2.9982217210749873
5007,11.550377291953916,2.0174491216624597,4.822496771451973,14.346850719279358,-5.411977855502517,98.65072799762065,10.47379141258571,26.086737849821635,12.68503771952372,54.31963664957826,-59.63365022816109,-27.451298704531144
5008,12.781389030135749,2.8623917854478793,4.774698065008016,8.904480027543634,-8.346782972087249,105.58566200725808,11.219777101060064,24.689511832066323,13.068311748331693,58.61829017747353,-55.08584042976498,-45.48642240538703
5009,12.712304041429638,2.797506566674863,5.01728886822964,1.458064101553121,-9.317218867156365,114.31064087860558,156.994972191788,-17.436551354387408,59.81968909867306,68.03553787789059,6.770709511469542,-225.75211923740727
5010,12.449306303560931,2.5534710730070964,4.606336581558507,-2.590660100963857,-15.480706759697677,123.67146165206056,-33.498846018352005,5.069260954782206,1.2660742347361356,271.4703815842529,163.64051582453706,-184.4409203441354
5011,13.617766092488127,2.9119216490338986,4.661516362105843,-9.320379229648884,-19.73965256768346,133.55851356540117,15.561686748111313,18.947518076706046,-3.337470188549492,67.98469359474271,70.22566415252777,-226.63293174108966
5012,14.3895221951263,3.5211600740540443,4.514555681606771,-14.796999236723853,-19.062419957414257,144.9103113837052,21.198097356627265,17.312809958272467,-3.068677058971824,86.41519212204928,190.98994870725866,-244.233049138737
5013,14.668485872431999,3.7162316117977094,4.755625136151671,-23.729395932819326,-17.329188858125782,157.66040224873151,6.05329929891023,-11.110625218851819,-6.422183813731293,132.95068792378402,133.78084976903776,-235.54850907654802
5014,14.54709953926975,3.863938532626767,4.499129163702803,-30.514615872658187,-17.556327787578763,170.32056795856207,24.84421262064254,-24.11843472792501,11.438777340939504,104.30060012181053,218.91664998154033,-245.89776397910086
5015,15.587800488832116,3.6933307961577326,3.843983832601173,-39.08478608079497,-17.344043886334365,183.9249867011534,-10.405066375787841,-12.547009784867972,17.466557870084213,144.95894220935378,281.58530396135205,-262.2714472984116
5016,16.123399663749886,4.375210808778189,3.5147805859694174,-54.76913330254926,-15.145908809687814,198.75005783002968,-14.22688000024507,-15.66710800308722,10.010812817887905,139.32232181177437,150.42442889575668,-290.7746728395505
5017,16.398680392653606,4.7942161292556005,3.6229536222545606,-67.84670594109244,-15.082776925012098,216.27377262750696,-6.65302966515185,-0.41832497996559453,19.727068950222368,58.44423390372941,40.33285155833147,-332.83617851585126
5018,16.866744566693715,5.303526775016185,4.715014370990889,-81.2919673243072,-16.48056877969987,233.87399238190613,6.368396062942985,1.863341455074751,12.023549599329643,25.56166275131194,-73.11002531319551,-339.6409035590929
5019,17.321010500888047,5.1882481545511006,4.476618338295305,-86.23159140985233,-19.669359706228768,255.15127889859397,22.27103668652856,7.755186607731599,0.2240043686734454,74.13188880451922,-47.20989716453457,-304.08354262094997
5020,17.74623414583733,4.611735618783927,3.0205428906531804,-82.43370111211237,-21.00181099628539,277.88897058404416,16.215881374151184,11.707309229729574,10.665165831128173,83.77555189206969,-5.583316056275937,-266.3925481752808
5021,16.38937179821359,3.2585610533999025,3.4418259277180803,-61.06320550660138,-36.55135371742684,301.40622454469843,13.125873548911208,4.601126163442111,4.987308307716564,58.4357684158877,-9.297913075871714,-244.3910363612133
5022,16.155507576235458,3.7239069169571026,3.3755184658285087,-35.9429179917673,-63.137687181024226,327.4741080219242,13.126028522053069,2.81308827312231,3.4822420485938563,57.97691631619677,3.8389742600683183,-234.33486914537912
5023,16.55956144131685,3.9497041505068764,4.932547344736259,-15.48724041240473,-83.97940330395278,352.1969679411258,12.782514776116386,5.078919459754097,7.382717774405762,35.18930087301816,-0.5222046517456651,-223.0881955118995
5024,16.761023363252644,4.504622938097829,6.074273544071979,0.5634197342799478,-100.06153166005073,373.2668435768957,15.049914668686402,6.395498925601246,5.938368621090409,12.657143566105916,-9.662609112772241,-199.39586913411932
5025,19.22637660890857,5.235609462526916,8.716495961587485,-7.081530608058984,-101.79443266286539,389.2345076664211,15.060532400836719,4.436944735030953,3.2589787752990915,10.598842625623167,-4.659817680800902,-174.88808436807278
5026,22.508928695054408,5.181095194788701,9.096168130531758,-38.93297094697693,-73.14974625935429,399.46422104602567,13.942125922048662,1.3451379079385817,0.7655000525542727,15.064865565501476,8.123247510233037,-157.81135789786836
5027,26.48522041456095,5.249010028279651,9.356886499894207,-70.06356287025011,-25.21998151409062,401.1059744357166,11.995140088510212,-0.1979704796787176,0.7263864265322354,22.426786426403822,22.896493298064588,-147.2826774345474
5028,22.509657692316296,3.871478349794375,5.166980984611593,-92.60606778864023,2.7714058148964957,412.25682104199745,10.724999717318745,-0.8170037334930957,1.3877772355704219,31.81864469887824,24.154231110076086,-137.2831620092314
5029,21.392620261244637,0.03806123660389351,3.7079151952179954,-104.82025821399193,10.167298002696763,419.9895006078673,13.001257561423653,-0.30458166922789354,-0.24620551863046533,46.044762515489346,27.26684647572984,-123.82268238819508
5030,27.004407233086912,-1.6924611466380153,2.9744954689117,-109.24442941151976,15.795332658207798,418.7630208832509,11.96607531644255,-0.7508591229656759,1.401371475790773,67.91905374059004,42.504262357139034,-113.84984820848464
5031,29.90164006462368,3.942223483354872,4.398944828784026,-116.96795507448097,69.57945701249956,416.93108754005124,10.45945291151127,0.20695130160289657,2.5101467828988344,70.53693940358706,43.64528350241224,-106.97901367652828
5032,24.554215969866217,0.2950094429846756,4.032972718594623,-126.74994941693524,97.4114741966401,417.7375879891267,10.893999450538029,0.5241924167055042,2.6694786447182683,70.39630224159757,48.984413177531444,-104.7944643936186
5033,29.7145474489356,2.8629812669232337,1.1478851151690561,-126.19265244281715,103.91416827150276,411.7279422347837,10.19357585310534,1.196556626397453,3.293648458304337,63.59602396784509,50.15874478776881,-102.96826274610369
5034,30.886440262879248,5.3673645017091856,2.6917020542712096,-132.3361046927102,143.71451791500522,405.02822611794085,20.5319409323382,4.548640462484277,3.1804076899417186,82.23886001126154,33.801427286419305,-57.72191304216812
5035,28.536025593418056,7.156662842794746,1.9385654765572,-138.13389510897073,178.94422178944023,399.56880844644405,16.227701356761376,4.383016372784421,6.5687920400714335,30.834150962201186,30.545915326247904,-16.659332283442396
5036,27.453303237366978,7.824273081692363,0.9053738955428702,-145.76427114639148,194.62874069748221,396.4575847113423,10.721581011812942,0.518138395159807,1.609646442508689,15.925396429971403,-0.27747574266214176,-14.622234203799975
5037,28.164359280460804,9.945652029802329,0.10743181388831344,-152.88558544426684,199.83910244372862,395.7128418910014,11.85437742193518,1.080335259644781,0.7182115945830363,34.806659330319114,23.457933432577736,-0.8372660132294157
5038,28.818304723099324,10.673380991796881,-1.97377011113961,-154.8287910767796,195.41777132457116,400.4013289990663,8.267505997867895,-0.3941454112574444,3.416365158943411,33.84768623204795,19.419672511990566,1.7681127101112954
5039,29.45089802633846,15.540933116220208,-4.148991935663235,-149.00681833856956,184.60965798542333,417.56576871523237,10.195751333944123,0.04873980692437729,1.5056247095503321,22.283122194213306,10.825885935424814,-4.550925670028221
5040,27.75193109883298,16.979659260819837,-5.82831684611711,-134.29018823435806,170.29412071272264,437.0717742218196,9.461598566894233,0.40225639697814797,2.6564629069481094,11.344894279205768,19.76926975561173,-7.034399262305892
5041,24.169331072887317,18.834458233051272,-7.782043934638215,-114.56397709497702,147.73192809386757,457.93112321208946,9.40730063530887,0.14843041144500566,2.357691723206656,8.091617707001724,14.773639873623075,-5.7945636271479835
5042,18.047167257746082,24.94877775763838,-11.004067143442397,-92.13433244711287,143.71538543237355,487.37809989175616,10.509953076660283,0.016472924619597488,1.1438104502965238,10.770683022623281,14.564771132049318,-1.6757062382381998
5043,1.1022294139169442,21.371407989002318,-10.70174880121464,-70.83947412410039,111.58647225501413,547.0619965737923,10.28692644005697,-0.2258432030272088,1.0501433585158297,15.832101668926436,21.2613826960238,1.0879186740579947
5044,-13.789179362172563,-1.7285889877604155,-11.068520772348776,-1.9674575408106123,14.165807562288192,478.8398476261904,9.581656174634126,-0.0014505966527134447,2.3054657791495146,14.421065944522033,22.99287089204266,0.8600307364263665
5045,-19.660003498185045,-7.324350225059268,-19.81384462456888,42.584171154362565,-61.223217690084425,353.799907245432,9.513037009793042,-0.08629512718657163,2.5700734826367118,12.296919794911826,20.315498761920868,0.23386978842813888
5046,-10.512555756299495,-2.989738114099707,-5.428235957208352,107.70646147122305,-80.15156917215316,225.30888015431162,9.72481568964154,-0.03215873278244873,1.9913011533091152,10.28547969934161,21.378919302568768,0.14129911904288442
5047,-6.229241876820296,6.304470962293838,-1.660711516684049,118.504260525809,-147.2235593272799,98.55472511916379,9.963355288084939,-0.13443201373479796,2.0613437104865455,9.162701622822196,21.75875670364417,0.34247853363305336
